style_code,Core_New
130186,discontinued
130187,discontinued
130188,discontinued
130189,discontinued
210303,discontinued
210304,discontinued
130190,discontinued
130191,discontinued
130192,discontinued
130193,discontinued
130194,discontinued
130195,discontinued
130196,discontinued
130197,discontinued
130198,discontinued
130199,discontinued
130200,discontinued
130201,discontinued
130202,discontinued
130203,discontinued
130204,discontinued
130205,discontinued
130206,discontinued
130207,discontinued
130208,discontinued
130209,discontinued
130210,discontinued
210305,discontinued
210306,discontinued
130211,discontinued
130212,discontinued
130213,discontinued
130214,discontinued
130215,discontinued
130216,discontinued
130217,discontinued
130218,discontinued
130219,discontinued
130220,discontinued
130221,discontinued
130304,discontinued
130305,discontinued
130306,discontinued
130307,discontinued
130308,discontinued
130309,discontinued
130310,discontinued
130311,discontinued
130312,discontinued
130342,discontinued
130343,discontinued
152789,singapore ex
130344,discontinued
130352,discontinued
130353,discontinued
130354,discontinued
130355,discontinued
130509,discontinued
130510,discontinued
130511,discontinued
130512,discontinued
130601,discontinued
130602,discontinued
130603,discontinued
130604,discontinued
130605,discontinued
130606,discontinued
130607,discontinued
130608,discontinued
130609,discontinued
130610,discontinued
130630,discontinued
130631,discontinued
130632,discontinued
210307,discontinued
130633,discontinued
130634,discontinued
130635,discontinued
130636,discontinued
130637,discontinued
130638,discontinued
130639,discontinued
130640,discontinued
130641,discontinued
130642,discontinued
130643,discontinued
130644,discontinued
130645,discontinued
217086,discontinued
130646,discontinued
130653,discontinued
130654,discontinued
130655,discontinued
130856,discontinued
217087,discontinued
130857,discontinued
130858,discontinued
130859,discontinued
135908,discontinued
130860,discontinued
130861,discontinued
130862,discontinued
130863,discontinued
130864,discontinued
130865,discontinued
217088,discontinued
131068,discontinued
149744,singapore ex
131468,discontinued
131469,discontinued
131470,discontinued
131593,discontinued
131708,discontinued
131761,discontinued
131762,discontinued
131763,discontinued
131764,discontinued
131804,discontinued
131805,discontinued
131806,discontinued
131807,discontinued
131810,discontinued
131811,discontinued
131819,discontinued
131820,discontinued
131821,discontinued
131822,discontinued
131934,discontinued
131935,discontinued
131936,discontinued
131937,discontinued
131938,discontinued
131939,discontinued
131940,discontinued
131941,discontinued
131942,discontinued
131943,discontinued
131944,discontinued
131945,discontinued
131946,discontinued
131947,discontinued
131948,discontinued
131949,discontinued
131950,discontinued
131951,discontinued
135909,singapore ex
131954,discontinued
131955,discontinued
131956,discontinued
131957,discontinued
131958,discontinued
131959,discontinued
131960,discontinued
131961,discontinued
131964,discontinued
131965,discontinued
131966,discontinued
131967,discontinued
131968,discontinued
131969,discontinued
131970,discontinued
131971,discontinued
131972,discontinued
131973,discontinued
131974,discontinued
131975,discontinued
131976,discontinued
131977,discontinued
131978,discontinued
131979,discontinued
131980,discontinued
132031,discontinued
132032,discontinued
132037,discontinued
132038,discontinued
132400,discontinued
132401,discontinued
132402,discontinued
132683,discontinued
132684,discontinued
132685,discontinued
132686,discontinued
132687,discontinued
132688,discontinued
132689,discontinued
132690,discontinued
132691,discontinued
132692,discontinued
132693,discontinued
200755,discontinued
132694,discontinued
132695,discontinued
132832,discontinued
132833,discontinued
132834,discontinued
132835,discontinued
132836,discontinued
132837,discontinued
132838,discontinued
132839,discontinued
132846,virtual pid
132854,virtual pid
132868,virtual pid
132870,virtual pid
132876,virtual pid
132879,virtual pid
132881,virtual pid
132885,virtual pid
132886,virtual pid
132887,virtual pid
132891,virtual pid
132892,virtual pid
132893,virtual pid
200756,discontinued
132894,virtual pid
132899,discontinued
133101,virtual pid
133103,virtual pid
133104,virtual pid
133105,virtual pid
133106,virtual pid
133225,discontinued
133368,virtual pid
133374,virtual pid
133375,virtual pid
133376,virtual pid
133377,virtual pid
133378,virtual pid
133379,virtual pid
133380,virtual pid
133382,virtual pid
133383,virtual pid
133384,virtual pid
133385,virtual pid
133386,virtual pid
133387,virtual pid
133388,virtual pid
133389,virtual pid
133390,virtual pid
133392,virtual pid
133393,virtual pid
133394,virtual pid
133395,virtual pid
133396,virtual pid
133397,virtual pid
133398,virtual pid
133399,virtual pid
133400,virtual pid
133401,virtual pid
133402,virtual pid
133403,virtual pid
133404,virtual pid
133406,virtual pid
133407,virtual pid
133409,virtual pid
133410,virtual pid
133411,virtual pid
133413,virtual pid
208048,singapore ex
202556,discontinued
133414,virtual pid
133416,virtual pid
133417,virtual pid
133418,virtual pid
133420,virtual pid
133421,virtual pid
133422,virtual pid
133423,virtual pid
133424,virtual pid
133436,virtual pid
133437,virtual pid
133438,virtual pid
133439,virtual pid
133441,virtual pid
133446,virtual pid
133447,virtual pid
133448,virtual pid
133451,virtual pid
133452,virtual pid
133453,virtual pid
133454,virtual pid
200757,discontinued
133455,virtual pid
133458,virtual pid
133459,virtual pid
133464,virtual pid
133465,virtual pid
133467,virtual pid
133468,virtual pid
133470,virtual pid
133472,virtual pid
133473,virtual pid
133474,virtual pid
133475,virtual pid
133478,virtual pid
133479,virtual pid
133480,virtual pid
133482,virtual pid
133483,virtual pid
133485,virtual pid
133486,virtual pid
133492,virtual pid
133493,virtual pid
133494,virtual pid
200758,discontinued
133496,virtual pid
133497,virtual pid
133498,virtual pid
133501,virtual pid
133503,virtual pid
133504,virtual pid
133505,virtual pid
133506,virtual pid
133507,virtual pid
133508,virtual pid
133509,virtual pid
133510,virtual pid
133511,virtual pid
133512,virtual pid
133513,virtual pid
133516,virtual pid
133517,virtual pid
133518,virtual pid
133520,virtual pid
133521,virtual pid
133522,virtual pid
133523,virtual pid
133524,virtual pid
133526,virtual pid
133529,virtual pid
133531,virtual pid
133532,virtual pid
133533,virtual pid
133535,virtual pid
133537,virtual pid
133538,virtual pid
133540,virtual pid
133542,virtual pid
133543,virtual pid
133544,virtual pid
133545,virtual pid
133546,virtual pid
133547,virtual pid
133549,virtual pid
133551,virtual pid
133552,virtual pid
133553,virtual pid
133555,virtual pid
133556,virtual pid
133557,virtual pid
133559,virtual pid
133560,virtual pid
133561,virtual pid
133562,virtual pid
133563,virtual pid
133564,virtual pid
133565,virtual pid
133566,virtual pid
133571,virtual pid
133572,virtual pid
133573,virtual pid
133574,virtual pid
133575,virtual pid
133576,virtual pid
133577,discontinued
133578,virtual pid
133579,virtual pid
133582,virtual pid
133585,virtual pid
133586,virtual pid
133587,virtual pid
202548,discontinued
203772,discontinued
133588,virtual pid
133589,virtual pid
133872,virtual pid
133873,virtual pid
133875,virtual pid
133877,virtual pid
133878,virtual pid
133879,virtual pid
133880,virtual pid
133881,discontinued
133883,virtual pid
133885,virtual pid
133886,virtual pid
133887,virtual pid
133888,virtual pid
133890,virtual pid
133892,virtual pid
133893,virtual pid
133895,virtual pid
133896,virtual pid
133900,virtual pid
133901,virtual pid
133903,virtual pid
133906,virtual pid
133908,virtual pid
133910,virtual pid
133911,virtual pid
133912,virtual pid
133913,virtual pid
133914,virtual pid
133915,virtual pid
133917,virtual pid
133918,virtual pid
133919,virtual pid
133921,virtual pid
133922,virtual pid
133923,virtual pid
133924,virtual pid
133928,virtual pid
133931,virtual pid
133935,virtual pid
133939,virtual pid
133946,virtual pid
133947,virtual pid
133949,virtual pid
133950,virtual pid
133955,virtual pid
133956,virtual pid
133957,virtual pid
133959,virtual pid
133960,virtual pid
133961,virtual pid
133963,virtual pid
133964,virtual pid
133965,virtual pid
133966,virtual pid
133967,virtual pid
133969,virtual pid
133972,virtual pid
133973,virtual pid
133977,virtual pid
133978,virtual pid
133979,virtual pid
133981,virtual pid
133985,virtual pid
133986,virtual pid
133987,virtual pid
133988,virtual pid
133989,virtual pid
133990,virtual pid
133991,virtual pid
133993,virtual pid
133994,virtual pid
133996,virtual pid
133997,virtual pid
133998,virtual pid
133999,virtual pid
134000,virtual pid
134002,virtual pid
134003,virtual pid
134005,virtual pid
134007,virtual pid
134008,virtual pid
134012,virtual pid
134014,virtual pid
134015,virtual pid
134022,virtual pid
134023,virtual pid
134024,virtual pid
134025,virtual pid
134027,virtual pid
135910,singapore ex
134028,virtual pid
134029,virtual pid
134033,virtual pid
134036,virtual pid
134037,virtual pid
134038,virtual pid
134040,virtual pid
134041,virtual pid
134042,virtual pid
134044,virtual pid
134045,virtual pid
134046,virtual pid
134051,virtual pid
134052,virtual pid
134053,virtual pid
134055,virtual pid
134057,virtual pid
134062,virtual pid
134063,virtual pid
134064,virtual pid
134066,virtual pid
134067,virtual pid
135911,singapore ex
134096,discontinued
134124,discontinued
134125,discontinued
134126,discontinued
134157,discontinued
134158,discontinued
134292,discontinued
134293,discontinued
134294,discontinued
134295,discontinued
134296,discontinued
134297,discontinued
134298,discontinued
134299,discontinued
134300,discontinued
134301,discontinued
134302,discontinued
134303,discontinued
134304,discontinued
134305,discontinued
134306,discontinued
209371,singapore ex
134307,discontinued
134308,discontinued
134309,discontinued
134310,discontinued
134381,discontinued
134382,discontinued
134383,discontinued
134384,discontinued
134385,discontinued
134386,discontinued
134387,discontinued
134388,discontinued
134389,discontinued
134390,discontinued
134391,discontinued
134392,discontinued
134393,discontinued
134394,discontinued
134395,discontinued
134396,discontinued
134400,discontinued
135912,singapore ex
134401,discontinued
134402,discontinued
134403,discontinued
134404,discontinued
134405,discontinued
134406,discontinued
134407,discontinued
134408,discontinued
134409,discontinued
134410,discontinued
134411,discontinued
134412,discontinued
134413,discontinued
134414,discontinued
134415,discontinued
134416,discontinued
134417,discontinued
134418,discontinued
134419,discontinued
134420,discontinued
134421,discontinued
134768,discontinued
134422,singapore ex
134423,discontinued
134424,discontinued
134425,discontinued
134426,discontinued
134427,discontinued
134428,discontinued
134429,discontinued
134430,discontinued
134431,discontinued
134432,discontinued
134433,discontinued
134434,discontinued
134435,discontinued
134436,discontinued
134437,discontinued
134438,discontinued
134439,discontinued
134440,discontinued
134441,discontinued
134442,discontinued
221754,virtual pid
134443,discontinued
134444,discontinued
134445,discontinued
134446,discontinued
134447,discontinued
134448,discontinued
134449,discontinued
134450,discontinued
134451,discontinued
134452,discontinued
134553,singapore ex
134554,singapore ex
134555,singapore ex
134556,singapore ex
134557,singapore ex
134558,singapore ex
134559,singapore ex
134560,singapore ex
134588,discontinued
134589,discontinued
134590,discontinued
135905,discontinued
134591,discontinued
134592,discontinued
134593,discontinued
134594,discontinued
134595,discontinued
134596,discontinued
134597,discontinued
134598,discontinued
134695,discontinued
134696,discontinued
134697,discontinued
134698,discontinued
134699,discontinued
134700,discontinued
134701,discontinued
134702,discontinued
134703,discontinued
134704,discontinued
134705,discontinued
134706,discontinued
152790,singapore ex
134707,discontinued
134708,discontinued
134709,discontinued
134710,discontinued
134711,discontinued
134712,discontinued
134713,discontinued
134714,discontinued
134715,discontinued
134716,discontinued
134717,discontinued
134718,discontinued
134719,discontinued
134720,discontinued
134743,discontinued
134744,discontinued
134761,discontinued
134762,discontinued
134765,discontinued
134766,discontinued
134767,discontinued
134769,discontinued
134770,discontinued
134771,discontinued
134772,discontinued
134773,discontinued
134774,discontinued
134775,discontinued
134776,discontinued
134777,discontinued
134778,discontinued
134779,discontinued
134780,discontinued
134781,discontinued
134782,discontinued
134783,discontinued
134784,discontinued
134785,discontinued
134786,discontinued
134787,discontinued
134788,discontinued
134789,discontinued
152791,singapore ex
134790,discontinued
134791,discontinued
134792,discontinued
134793,discontinued
134794,discontinued
134795,discontinued
134796,discontinued
134921,discontinued
134922,discontinued
135160,discontinued
135161,discontinued
135162,discontinued
135163,discontinued
135164,discontinued
135165,discontinued
135166,discontinued
135167,discontinued
135168,discontinued
135169,discontinued
135170,discontinued
135171,discontinued
221770,virtual pid
135172,discontinued
135173,discontinued
135174,discontinued
135175,singapore ex
135176,singapore ex
135177,singapore ex
135178,singapore ex
135179,singapore ex
135180,singapore ex
135181,discontinued
135182,discontinued
135183,discontinued
135184,singapore ex
135185,singapore ex
135186,singapore ex
135564,discontinued
135566,discontinued
135568,discontinued
135613,discontinued
135614,discontinued
221152,discontinued
222452,discontinued
135615,discontinued
135616,discontinued
135617,discontinued
135618,discontinued
135619,discontinued
135620,discontinued
135621,discontinued
135622,discontinued
135623,discontinued
135624,discontinued
135625,discontinued
135626,discontinued
135627,discontinued
135628,discontinued
135897,discontinued
135898,discontinued
135899,discontinued
135900,discontinued
135901,discontinued
135902,discontinued
135903,discontinued
135904,discontinued
222453,discontinued
202174,discontinued
135913,singapore ex
135914,singapore ex
135915,singapore ex
135916,singapore ex
135917,singapore ex
135918,singapore ex
135919,singapore ex
135920,singapore ex
135921,singapore ex
135922,singapore ex
135923,singapore ex
135924,singapore ex
135925,singapore ex
135926,discontinued
135927,discontinued
135934,discontinued
135935,discontinued
135980,discontinued
135981,discontinued
135982,discontinued
135983,discontinued
135984,discontinued
135985,discontinued
136015,discontinued
136016,discontinued
201976,singapore ex
136017,discontinued
136018,discontinued
136019,discontinued
136020,discontinued
136022,discontinued
136023,discontinued
136024,discontinued
136025,discontinued
136026,discontinued
136027,discontinued
136127,discontinued
136129,discontinued
136130,discontinued
136131,discontinued
136132,discontinued
136133,discontinued
136144,discontinued
136186,discontinued
136187,discontinued
136201,discontinued
136202,discontinued
136203,discontinued
136204,discontinued
203258,discontinued
136205,discontinued
136206,discontinued
136207,discontinued
136209,discontinued
136210,discontinued
136211,discontinued
136212,discontinued
136213,discontinued
136214,discontinued
136215,discontinued
136216,discontinued
136217,discontinued
136218,discontinued
136219,discontinued
136220,discontinued
136247,discontinued
136248,discontinued
136249,discontinued
136277,discontinued
136278,discontinued
136279,discontinued
136280,discontinued
136281,discontinued
136282,discontinued
136283,discontinued
136284,discontinued
136286,discontinued
136287,discontinued
136292,discontinued
136293,discontinued
136294,discontinued
136295,discontinued
136296,discontinued
136297,discontinued
136357,discontinued
136358,discontinued
136359,discontinued
136360,discontinued
136361,discontinued
136362,discontinued
136363,discontinued
136364,discontinued
136416,discontinued
136417,discontinued
136421,discontinued
136422,discontinued
136423,discontinued
136424,discontinued
136425,discontinued
136428,discontinued
136466,discontinued
136609,discontinued
136702,discontinued
136703,discontinued
136705,discontinued
136706,discontinued
136708,discontinued
136709,discontinued
136711,continuity a
136712,discontinued
136714,discontinued
136715,discontinued
136717,discontinued
136718,discontinued
136720,discontinued
136721,discontinued
136722,discontinued
136723,discontinued
201977,singapore ex
136724,discontinued
136725,discontinued
136726,discontinued
136727,discontinued
136728,discontinued
136729,discontinued
136730,discontinued
136731,discontinued
136732,discontinued
136733,discontinued
136734,discontinued
136735,discontinued
136736,discontinued
136737,discontinued
136738,discontinued
136739,discontinued
136740,discontinued
136741,discontinued
136742,discontinued
136743,discontinued
136744,discontinued
136745,discontinued
136746,discontinued
221761,virtual pid
136747,discontinued
136748,discontinued
136749,discontinued
136750,discontinued
136751,discontinued
136752,discontinued
136753,discontinued
136754,discontinued
136755,discontinued
136756,discontinued
136769,discontinued
136770,discontinued
136771,discontinued
136772,discontinued
136773,discontinued
136774,discontinued
136775,discontinued
136776,discontinued
136777,discontinued
136778,discontinued
136779,discontinued
136780,discontinued
136781,discontinued
136782,discontinued
136783,discontinued
136784,discontinued
202154,discontinued
221600,virtual pid
136785,discontinued
136786,discontinued
136787,discontinued
136788,discontinued
136789,discontinued
136790,discontinued
136791,discontinued
136792,discontinued
136793,discontinued
136794,discontinued
136795,discontinued
136796,discontinued
136797,discontinued
136798,discontinued
136799,discontinued
136800,discontinued
136801,discontinued
136802,discontinued
136803,discontinued
136804,discontinued
136805,discontinued
136806,discontinued
136807,discontinued
136808,discontinued
152792,singapore ex
136809,discontinued
136810,discontinued
136815,discontinued
136816,discontinued
136817,discontinued
136818,discontinued
136819,discontinued
136820,discontinued
136821,discontinued
136822,discontinued
136827,discontinued
136828,discontinued
136829,discontinued
136830,discontinued
136831,discontinued
136832,discontinued
136833,discontinued
136834,singapore ex
136835,singapore ex
136836,singapore ex
136837,singapore ex
136838,singapore ex
136839,singapore ex
136840,singapore ex
136841,singapore ex
136842,singapore ex
202171,discontinued
221739,virtual pid
136843,singapore ex
136844,singapore ex
136845,singapore ex
136846,singapore ex
136879,discontinued
136880,discontinued
136881,discontinued
136883,discontinued
136884,discontinued
136885,discontinued
136886,discontinued
136888,discontinued
136891,discontinued
136892,discontinued
136896,discontinued
136899,discontinued
136902,discontinued
136903,discontinued
136906,discontinued
136907,discontinued
136913,discontinued
136919,discontinued
136920,discontinued
136921,discontinued
136923,discontinued
137082,discontinued
137083,discontinued
137084,discontinued
137085,discontinued
137086,discontinued
137087,discontinued
137088,discontinued
137089,discontinued
137090,discontinued
137091,singapore ex
137092,singapore ex
137093,singapore ex
137094,singapore ex
137095,singapore ex
137096,singapore ex
137097,discontinued
137098,discontinued
137099,singapore ex
137100,singapore ex
137101,singapore ex
137102,discontinued
137103,discontinued
137104,discontinued
137105,discontinued
137106,discontinued
137107,discontinued
137108,discontinued
137109,discontinued
137110,discontinued
137111,discontinued
137112,discontinued
137113,discontinued
137114,discontinued
137115,discontinued
137116,discontinued
137117,discontinued
137118,discontinued
137119,discontinued
137398,discontinued
137399,discontinued
137400,discontinued
137401,discontinued
137402,discontinued
152793,singapore ex
137408,discontinued
137409,discontinued
137410,discontinued
137411,discontinued
137412,discontinued
137413,discontinued
137414,discontinued
137415,discontinued
137416,discontinued
137417,discontinued
137418,discontinued
137419,discontinued
137420,discontinued
137421,discontinued
137431,discontinued
137432,discontinued
137434,discontinued
151728,singapore ex
137749,discontinued
137750,discontinued
137751,discontinued
137752,discontinued
137753,discontinued
137754,discontinued
137755,discontinued
152794,singapore ex
137756,discontinued
137757,discontinued
137758,discontinued
137759,discontinued
137760,discontinued
137761,discontinued
137762,discontinued
137763,discontinued
137764,discontinued
137765,discontinued
137766,discontinued
137767,discontinued
137768,discontinued
137769,discontinued
137770,discontinued
137771,discontinued
137861,discontinued
137862,discontinued
137863,discontinued
137864,discontinued
137865,discontinued
137866,discontinued
137867,discontinued
137869,discontinued
137963,discontinued
137962,discontinued
137964,discontinued
137965,discontinued
137966,discontinued
137967,discontinued
137968,discontinued
137969,discontinued
137970,discontinued
137971,continuity a
137972,discontinued
137973,discontinued
137974,core
137975,core
137976,discontinued
137977,discontinued
137978,discontinued
137979,discontinued
137980,continuity a
137981,discontinued
137982,discontinued
138032,discontinued
221831,virtual pid
138033,discontinued
138034,discontinued
138035,discontinued
138036,discontinued
138037,discontinued
138038,discontinued
138039,discontinued
138040,discontinued
138041,discontinued
138042,discontinued
138043,discontinued
138044,discontinued
138045,discontinued
138046,discontinued
138047,discontinued
138048,discontinued
138049,discontinued
138050,discontinued
138051,discontinued
138052,discontinued
138053,discontinued
138676,discontinued
138054,discontinued
138055,discontinued
138056,discontinued
138057,discontinued
138081,virtual pid
138082,virtual pid
138083,virtual pid
138084,virtual pid
138085,virtual pid
138086,virtual pid
138087,virtual pid
138088,virtual pid
138090,virtual pid
138091,virtual pid
138694,discontinued
138092,virtual pid
138093,virtual pid
138094,virtual pid
138095,virtual pid
138096,virtual pid
138103,virtual pid
138105,virtual pid
200759,discontinued
138106,virtual pid
138107,virtual pid
138108,virtual pid
138109,virtual pid
138110,virtual pid
138111,virtual pid
138112,virtual pid
138113,virtual pid
138114,virtual pid
138115,virtual pid
138116,virtual pid
138117,virtual pid
138118,virtual pid
138121,virtual pid
138122,virtual pid
138123,virtual pid
138124,virtual pid
138125,virtual pid
138126,virtual pid
138127,virtual pid
138128,virtual pid
138129,virtual pid
138130,virtual pid
138131,virtual pid
138132,virtual pid
138133,virtual pid
138134,virtual pid
138141,virtual pid
138143,virtual pid
138166,virtual pid
138169,virtual pid
138170,virtual pid
138171,virtual pid
138174,virtual pid
138175,virtual pid
138177,virtual pid
138178,virtual pid
138181,virtual pid
138183,virtual pid
138184,virtual pid
138185,virtual pid
138293,discontinued
138187,virtual pid
138695,discontinued
138188,virtual pid
138190,virtual pid
138191,virtual pid
138192,virtual pid
138193,virtual pid
138196,virtual pid
138199,virtual pid
138200,virtual pid
138201,virtual pid
138204,virtual pid
138206,virtual pid
138207,virtual pid
138208,virtual pid
138209,virtual pid
138210,virtual pid
138211,virtual pid
138212,virtual pid
138213,virtual pid
138214,virtual pid
138215,virtual pid
138216,virtual pid
138217,virtual pid
138218,virtual pid
138219,virtual pid
138222,virtual pid
138223,virtual pid
138224,virtual pid
138225,virtual pid
138226,virtual pid
138696,discontinued
138269,virtual pid
138270,virtual pid
138271,virtual pid
138274,virtual pid
138275,virtual pid
138276,virtual pid
138278,virtual pid
138283,virtual pid
138284,virtual pid
138285,virtual pid
138287,virtual pid
138288,virtual pid
202150,discontinued
138297,discontinued
138298,discontinued
138299,discontinued
138300,discontinued
138370,discontinued
138371,discontinued
138372,discontinued
138373,discontinued
138374,discontinued
138375,discontinued
138376,discontinued
138377,discontinued
151729,singapore ex
151958,singapore ex
138551,discontinued
138552,discontinued
138553,discontinued
138554,discontinued
138555,discontinued
151959,singapore ex
151960,singapore ex
138693,discontinued
138673,discontinued
138674,discontinued
138675,discontinued
219371,discontinued
138677,discontinued
138678,discontinued
138679,discontinued
138680,discontinued
138681,discontinued
138682,discontinued
138683,discontinued
138684,discontinued
138685,discontinued
138686,discontinued
138687,discontinued
138688,discontinued
138689,discontinued
138690,discontinued
138691,discontinued
138692,discontinued
138697,discontinued
138698,discontinued
138699,discontinued
138700,discontinued
138701,discontinued
138702,discontinued
138703,discontinued
138704,discontinued
138705,discontinued
138706,discontinued
138707,discontinued
138708,discontinued
219420,discontinued
221153,discontinued
138709,discontinued
138710,discontinued
138711,discontinued
138712,discontinued
138713,discontinued
138714,discontinued
138715,discontinued
138716,discontinued
138717,discontinued
138718,discontinued
138719,discontinued
138720,discontinued
138721,discontinued
138722,discontinued
138723,discontinued
138724,discontinued
138725,discontinued
138726,discontinued
138727,discontinued
138728,discontinued
138729,discontinued
138730,discontinued
138731,discontinued
138732,discontinued
138733,discontinued
138734,discontinued
138735,discontinued
138736,discontinued
202176,discontinued
202172,discontinued
138737,discontinued
138738,discontinued
138739,discontinued
138740,discontinued
138741,discontinued
138742,discontinued
138743,discontinued
138744,discontinued
138745,discontinued
138746,discontinued
138747,discontinued
138748,discontinued
138749,discontinued
138750,discontinued
138751,discontinued
138752,discontinued
138753,discontinued
138754,discontinued
138755,discontinued
138756,discontinued
138757,discontinued
138758,discontinued
138759,discontinued
138760,discontinued
138761,discontinued
138762,discontinued
138879,discontinued
151961,singapore ex
151962,singapore ex
139084,discontinued
139119,discontinued
139199,discontinued
139215,discontinued
139240,discontinued
139244,discontinued
139259,discontinued
151963,singapore ex
139299,discontinued
139300,discontinued
139444,discontinued
139445,discontinued
139446,discontinued
139447,discontinued
139636,discontinued
139637,discontinued
151964,singapore ex
139638,discontinued
139639,discontinued
139619,discontinued
139620,discontinued
139621,discontinued
139622,discontinued
139623,discontinued
201963,discontinued
139624,discontinued
139625,discontinued
139626,discontinued
139629,discontinued
139630,discontinued
139631,discontinued
139635,discontinued
139640,discontinued
139641,discontinued
139653,discontinued
139654,discontinued
139655,discontinued
139656,discontinued
139657,discontinued
139658,discontinued
139659,discontinued
139660,discontinued
139661,discontinued
139662,discontinued
139663,discontinued
139664,discontinued
139665,discontinued
139666,discontinued
139667,discontinued
215924,discontinued
215925,discontinued
139668,discontinued
139669,discontinued
139670,discontinued
139671,discontinued
139672,discontinued
139673,discontinued
139674,discontinued
139675,discontinued
139929,discontinued
139730,discontinued
139733,discontinued
139734,discontinued
139735,discontinued
139736,discontinued
139737,discontinued
139930,discontinued
139742,discontinued
139743,discontinued
139744,discontinued
139749,discontinued
139751,discontinued
139754,discontinued
216707,discontinued
216708,discontinued
139755,discontinued
139757,discontinued
139931,discontinued
139903,discontinued
139904,discontinued
139905,discontinued
139906,discontinued
139907,discontinued
139908,discontinued
139909,discontinued
139910,discontinued
139911,discontinued
139912,discontinued
139913,discontinued
139914,discontinued
139915,discontinued
139916,discontinued
139917,discontinued
139918,discontinued
139919,discontinued
216709,discontinued
224441,discontinued
139920,discontinued
139921,discontinued
139922,discontinued
139923,discontinued
139924,discontinued
139925,discontinued
139926,discontinued
139927,discontinued
139928,discontinued
139932,discontinued
139933,discontinued
139934,discontinued
139935,discontinued
139936,discontinued
139937,discontinued
139938,discontinued
139939,discontinued
139940,discontinued
139941,discontinued
139942,discontinued
139943,discontinued
139944,discontinued
139945,discontinued
139946,discontinued
139947,discontinued
139948,discontinued
139949,discontinued
139950,discontinued
139951,discontinued
139952,discontinued
139953,discontinued
139954,discontinued
139955,discontinued
139956,discontinued
139957,discontinued
139958,discontinued
139959,discontinued
139960,discontinued
139961,discontinued
139962,discontinued
139963,discontinued
139964,discontinued
139965,discontinued
139966,discontinued
224442,discontinued
224443,discontinued
139967,discontinued
139968,discontinued
139969,discontinued
139970,discontinued
139971,discontinued
139972,discontinued
139973,discontinued
139974,discontinued
139975,discontinued
139976,discontinued
139977,discontinued
139978,discontinued
139979,discontinued
139980,discontinued
139981,discontinued
139982,discontinued
139983,discontinued
139984,discontinued
139985,discontinued
139986,discontinued
139987,discontinued
139988,discontinued
139989,discontinued
139990,discontinued
139991,discontinued
139992,discontinued
139993,discontinued
139994,discontinued
139995,discontinued
139996,discontinued
139997,discontinued
139998,discontinued
139999,discontinued
140000,discontinued
140001,discontinued
140002,discontinued
140003,discontinued
140004,discontinued
140005,discontinued
140006,discontinued
140007,discontinued
140008,discontinued
145001,virtual pid
140009,discontinued
140010,discontinued
140011,discontinued
140012,discontinued
140013,discontinued
140014,discontinued
140015,discontinued
140016,discontinued
140017,discontinued
140018,discontinued
140019,discontinued
140020,discontinued
140021,discontinued
140022,discontinued
140023,discontinued
140024,discontinued
140025,discontinued
140026,discontinued
140027,discontinued
140028,discontinued
141140,discontinued
140029,discontinued
140030,discontinued
140031,discontinued
140032,discontinued
140033,discontinued
140034,discontinued
140035,discontinued
140036,discontinued
140037,discontinued
140038,discontinued
140039,discontinued
140040,discontinued
140041,discontinued
140042,discontinued
140043,discontinued
140044,discontinued
140045,discontinued
140046,discontinued
140047,discontinued
140048,discontinued
140049,discontinued
140050,discontinued
140129,discontinued
140130,discontinued
140131,discontinued
140132,discontinued
140133,discontinued
140134,discontinued
140135,discontinued
140136,discontinued
140137,discontinued
140138,discontinued
140139,discontinued
140140,discontinued
140141,discontinued
140142,discontinued
140143,discontinued
140144,discontinued
140145,discontinued
140146,discontinued
140147,discontinued
140148,discontinued
140149,discontinued
224444,continuity
140150,discontinued
140151,discontinued
140152,discontinued
140153,discontinued
140154,discontinued
140155,discontinued
140156,discontinued
140157,discontinued
140158,discontinued
140159,discontinued
140160,discontinued
140161,discontinued
140162,discontinued
140163,discontinued
140164,discontinued
140165,discontinued
140166,discontinued
140167,discontinued
140168,discontinued
140169,discontinued
140170,discontinued
223485,discontinued
140171,discontinued
140172,discontinued
140173,discontinued
140174,discontinued
140175,discontinued
140176,discontinued
140177,discontinued
140178,discontinued
140179,discontinued
140180,discontinued
140181,discontinued
140182,discontinued
140183,discontinued
140184,discontinued
140185,discontinued
140186,discontinued
140187,discontinued
140188,discontinued
140189,discontinued
140190,discontinued
151975,singapore ex
140191,discontinued
140192,discontinued
140193,discontinued
140194,discontinued
140195,discontinued
140196,discontinued
140197,discontinued
140198,discontinued
140199,discontinued
140200,discontinued
140201,discontinued
140202,discontinued
140203,discontinued
140204,discontinued
140245,discontinued
140246,discontinued
140247,discontinued
140248,discontinued
140249,discontinued
140250,discontinued
140251,discontinued
140252,discontinued
140253,discontinued
140254,discontinued
140255,discontinued
140256,discontinued
140257,discontinued
140258,discontinued
140259,discontinued
140260,discontinued
140261,discontinued
140262,discontinued
140263,discontinued
140264,discontinued
140265,discontinued
140266,discontinued
140267,discontinued
140268,discontinued
140269,discontinued
140270,discontinued
140271,discontinued
140272,discontinued
140273,discontinued
152050,discontinued
140274,discontinued
140275,discontinued
140276,discontinued
140277,discontinued
140278,discontinued
140279,discontinued
140280,discontinued
140281,discontinued
140282,discontinued
140283,discontinued
140284,discontinued
